orderid,customerid,order_status_update_timestamp,order_status
17856,893,20-11-2018 10:25,InProgress
17856,893,21-11-2018 10:25,Delivered
17857,893,05-03-2020 10:21,Received
17857,893,06-03-2020 10:21,InProgress
17857,893,07-03-2020 10:21,Delivered
17858,893,22-08-2018 03:36,Received
17858,893,23-08-2018 03:36,InProgress
17858,893,24-08-2018 03:36,Delivered
17859,893,09-04-1976 21:27,Received
17859,893,10-04-1976 21:27,InProgress
17859,893,11-04-1976 21:27,Delivered
17860,893,05-12-1981 01:28,Received
17860,893,06-12-1981 01:28,InProgress
17860,893,07-12-1981 01:28,Delivered
17861,894,14-06-1988 13:58,Received
17861,894,15-06-1988 13:58,InProgress
17861,894,16-06-1988 13:58,Delivered
17862,894,05-09-1976 00:54,Received
17862,894,06-09-1976 00:54,InProgress
17862,894,07-09-1976 00:54,Delivered
17863,894,31-05-1988 17:33,Received
17863,894,26-01-1989 17:33,InProgress
17863,894,01-01-1989 17:33,Delivered
17864,894,15-08-1988 16:00,Received
17864,894,16-08-1988 16:00,InProgress
17864,894,17-08-1988 16:00,Delivered
17865,894,08-05-1988 08:54,Received
17865,894,09-05-1988 08:54,InProgress
17865,894,10-05-1988 08:54,Delivered
17866,894,02-09-1977 09:27,Received
17866,894,03-09-1977 09:27,InProgress
17866,894,04-09-1977 09:27,Delivered
17867,894,11-12-1983 22:18,Received
17867,894,12-12-1983 22:18,InProgress
17867,894,13-12-1983 22:18,Delivered
17868,894,11-10-2014 12:52,Received
17868,894,12-10-2014 12:52,InProgress
17868,894,13-10-2014 12:52,Delivered
17869,894,15-04-2009 12:02,Received
17869,894,16-04-2009 12:02,InProgress
17869,894,17-04-2009 12:02,Delivered
17870,894,21-11-1992 08:57,Received
17870,894,22-11-1992 08:57,InProgress
17870,894,23-11-1992 08:57,Delivered
17871,894,10-10-1973 20:50,Received
17871,894,11-10-1973 20:50,InProgress
17871,894,12-10-1973 20:50,Delivered
17872,894,12-10-1998 00:20,Received
17872,894,13-10-1998 00:20,InProgress
17872,894,14-10-1998 00:20,Delivered
17873,894,03-02-1997 04:49,Received
17873,894,04-02-1997 04:49,InProgress
17873,894,05-02-1997 04:49,Delivered
17874,894,06-09-1993 03:14,Received
17874,894,07-09-1993 03:14,InProgress
17874,894,08-09-1993 03:14,Delivered
17875,894,11-06-1984 09:35,Received
17875,894,12-06-1984 09:35,InProgress
17875,894,13-06-1984 09:35,Delivered
17876,894,04-02-2002 06:01,Received
17876,894,05-02-2002 06:01,InProgress
17876,894,06-02-2002 06:01,Delivered
17877,894,18-11-1993 07:38,Received
17877,894,19-11-1993 07:38,InProgress
17877,894,20-11-1993 07:38,Delivered
17878,894,06-10-1998 16:56,Received
17878,894,07-10-1998 16:56,InProgress
17878,894,08-10-1998 16:56,Delivered
17879,894,13-06-1997 14:36,Received
17879,894,14-06-1997 14:36,InProgress
17879,894,15-06-1997 14:36,Delivered
17880,894,01-03-2005 02:09,Received
17880,894,02-03-2005 02:09,InProgress
17880,894,03-03-2005 02:09,Delivered
17881,895,29-06-1997 08:17,Received
17881,895,30-06-1997 08:17,InProgress
17881,895,29-07-1997 08:17,Delivered
17882,895,28-01-2003 18:30,Received
17882,895,29-01-2003 18:30,InProgress
17882,895,30-01-2003 18:30,Delivered
17883,895,27-12-2003 12:44,Received
17883,895,28-12-2003 12:44,InProgress
17883,895,29-12-2003 12:44,Delivered
17884,895,07-06-2004 13:30,Received
17884,895,08-06-2004 13:30,InProgress
17884,895,09-06-2004 13:30,Delivered
17885,895,09-11-2018 22:46,Received
17885,895,10-11-2018 22:46,InProgress
17885,895,11-11-2018 22:46,Delivered
17886,895,18-03-1988 09:16,Received
17886,895,19-03-1988 09:16,InProgress
17886,895,20-03-1988 09:16,Delivered
17887,895,21-08-1976 06:47,Received
17887,895,22-08-1976 06:47,InProgress
17887,895,23-08-1976 06:47,Delivered
17888,895,17-01-1987 22:22,Received
17888,895,18-01-1987 22:22,InProgress
17888,895,19-01-1987 22:22,Delivered
17889,895,10-10-2005 21:37,Received
17889,895,11-10-2005 21:37,InProgress
17889,895,12-10-2005 21:37,Delivered
17890,895,22-07-1983 05:57,Received
17890,895,23-07-1983 05:57,InProgress
17890,895,24-07-1983 05:57,Delivered
17891,895,03-12-2006 07:14,Received
17891,895,04-12-2006 07:14,InProgress
17891,895,05-12-2006 07:14,Delivered
17892,895,09-05-1982 20:28,Received
17892,895,10-05-1982 20:28,InProgress
17892,895,11-05-1982 20:28,Delivered
17893,895,24-02-2015 05:34,Received
17893,895,25-02-2015 05:34,InProgress
17893,895,26-02-2015 05:34,Delivered
17894,895,11-04-1996 11:55,Received
17894,895,12-04-1996 11:55,InProgress
17894,895,13-04-1996 11:55,Delivered
17895,895,29-04-2018 00:03,Received
17895,895,30-04-2018 00:03,InProgress
17895,895,29-05-2018 00:03,Delivered
17896,895,08-12-1978 17:14,Received
17896,895,09-12-1978 17:14,InProgress
17896,895,10-12-1978 17:14,Delivered
17897,895,13-07-2011 22:11,Received
17897,895,14-07-2011 22:11,InProgress
17897,895,15-07-2011 22:11,Delivered
17898,895,05-11-2013 03:20,Received
17898,895,06-11-2013 03:20,InProgress
17898,895,07-11-2013 03:20,Delivered
17899,895,15-10-2019 21:28,Received
17899,895,16-10-2019 21:28,InProgress
17899,895,17-10-2019 21:28,Delivered
17900,895,26-10-1991 21:17,Received
17900,895,27-10-1991 21:17,InProgress
17900,895,28-10-1991 21:17,Delivered
17901,896,20-05-1974 20:18,Received
17901,896,21-05-1974 20:18,InProgress
17901,896,22-05-1974 20:18,Delivered
17902,896,07-03-1999 08:09,Received
17902,896,08-03-1999 08:09,InProgress
17902,896,09-03-1999 08:09,Delivered
17903,896,10-11-2013 07:32,Received
17903,896,11-11-2013 07:32,InProgress
17903,896,12-11-2013 07:32,Delivered
17904,896,19-06-1993 17:23,Received
17904,896,20-06-1993 17:23,InProgress
17904,896,21-06-1993 17:23,Delivered
17905,896,19-06-2020 06:38,Received
17905,896,20-06-2020 06:38,InProgress
17905,896,21-06-2020 06:38,Delivered
17906,896,28-08-2000 17:00,Received
17906,896,29-08-2000 17:00,InProgress
17906,896,30-08-2000 17:00,Delivered
17907,896,16-11-1997 17:49,Received
17907,896,17-11-1997 17:49,InProgress
17907,896,18-11-1997 17:49,Delivered
17908,896,02-02-2020 11:56,Received
17908,896,03-02-2020 11:56,InProgress
17908,896,04-02-2020 11:56,Delivered
17909,896,27-08-2005 04:48,Received
17909,896,28-08-2005 04:48,InProgress
17909,896,29-08-2005 04:48,Delivered
17910,896,27-09-1979 05:31,Received
17910,896,28-09-1979 05:31,InProgress
17910,896,29-09-1979 05:31,Delivered
17911,896,27-03-2010 00:39,Received
17911,896,28-03-2010 00:39,InProgress
17911,896,29-03-2010 00:39,Delivered
17912,896,15-08-1989 12:08,Received
17912,896,16-08-1989 12:08,InProgress
17912,896,17-08-1989 12:08,Delivered
17913,896,05-02-1993 09:23,Received
17913,896,06-02-1993 09:23,InProgress
17913,896,07-02-1993 09:23,Delivered
17914,896,31-07-1976 21:10,Received
17914,896,26-01-1977 21:10,InProgress
17914,896,31-08-1976 21:10,Delivered
17915,896,27-01-1973 16:39,Received
17915,896,28-01-1973 16:39,InProgress
17915,896,29-01-1973 16:39,Delivered
17916,896,08-08-1976 07:18,Received
17916,896,09-08-1976 07:18,InProgress
17916,896,10-08-1976 07:18,Delivered
17917,896,04-12-2010 12:32,Received
17917,896,05-12-2010 12:32,InProgress
17917,896,06-12-2010 12:32,Delivered
17918,896,12-01-1972 19:21,Received
17918,896,13-01-1972 19:21,InProgress
17918,896,14-01-1972 19:21,Delivered
17919,896,05-09-2009 23:06,Received
17919,896,06-09-2009 23:06,InProgress
17919,896,07-09-2009 23:06,Delivered
17920,896,20-07-1976 02:30,Received
17920,896,21-07-1976 02:30,InProgress
17920,896,22-07-1976 02:30,Delivered
17921,897,12-04-1976 06:45,Received
17921,897,13-04-1976 06:45,InProgress
17921,897,14-04-1976 06:45,Delivered
17922,897,13-02-1994 11:54,Received
17922,897,14-02-1994 11:54,InProgress
17922,897,15-02-1994 11:54,Delivered
17923,897,14-12-2019 19:08,Received
17923,897,15-12-2019 19:08,InProgress
17923,897,16-12-2019 19:08,Delivered
17924,897,26-08-1971 23:53,Received
17924,897,27-08-1971 23:53,InProgress
17924,897,28-08-1971 23:53,Delivered
17925,897,11-06-2011 02:18,Received
17925,897,12-06-2011 02:18,InProgress
17925,897,13-06-2011 02:18,Delivered
17926,897,03-05-2000 15:33,Received
17926,897,04-05-2000 15:33,InProgress
17926,897,05-05-2000 15:33,Delivered
17927,897,01-10-1990 01:44,Received
17927,897,02-10-1990 01:44,InProgress
17927,897,03-10-1990 01:44,Delivered
17928,897,27-05-1988 01:57,Received
17928,897,28-05-1988 01:57,InProgress
17928,897,29-05-1988 01:57,Delivered
17929,897,08-02-1999 07:50,Received
17929,897,09-02-1999 07:50,InProgress
17929,897,10-02-1999 07:50,Delivered
17930,897,19-11-1991 20:02,Received
17930,897,20-11-1991 20:02,InProgress
17930,897,21-11-1991 20:02,Delivered
17931,897,12-05-2001 12:25,Received
17931,897,13-05-2001 12:25,InProgress
17931,897,14-05-2001 12:25,Delivered
17932,897,21-01-2018 00:43,Received
17932,897,22-01-2018 00:43,InProgress
17932,897,23-01-2018 00:43,Delivered
17933,897,02-12-1990 02:33,Received
17933,897,03-12-1990 02:33,InProgress
17933,897,04-12-1990 02:33,Delivered
17934,897,30-12-2007 14:45,Received
17934,897,31-12-2007 14:45,InProgress
17934,897,01-01-2008 14:45,Delivered
17935,897,11-03-1979 00:26,Received
17935,897,12-03-1979 00:26,InProgress
17935,897,13-03-1979 00:26,Delivered
17936,897,26-04-1976 21:35,Received
17936,897,27-04-1976 21:35,InProgress
17936,897,28-04-1976 21:35,Delivered
17937,897,15-09-2016 20:49,Received
17937,897,16-09-2016 20:49,InProgress
17937,897,17-09-2016 20:49,Delivered
17938,897,09-12-2000 12:09,Received
17938,897,10-12-2000 12:09,InProgress
17938,897,11-12-2000 12:09,Delivered
17939,897,20-04-1979 17:48,Received
17939,897,21-04-1979 17:48,InProgress
17939,897,22-04-1979 17:48,Delivered
17940,897,27-08-2001 13:39,Received
17940,897,28-08-2001 13:39,InProgress
17940,897,29-08-2001 13:39,Delivered
17941,898,07-08-2007 08:23,Received
17941,898,08-08-2007 08:23,InProgress
17941,898,09-08-2007 08:23,Delivered
17942,898,20-05-2011 18:16,Received
17942,898,21-05-2011 18:16,InProgress
17942,898,22-05-2011 18:16,Delivered
17943,898,17-08-1983 02:56,Received
17943,898,18-08-1983 02:56,InProgress
17943,898,19-08-1983 02:56,Delivered
17944,898,03-10-1991 19:26,Received
17944,898,04-10-1991 19:26,InProgress
17944,898,05-10-1991 19:26,Delivered
17945,898,13-07-2000 21:27,Received
17945,898,14-07-2000 21:27,InProgress
17945,898,15-07-2000 21:27,Delivered
17946,898,01-05-1975 20:40,Received
17946,898,02-05-1975 20:40,InProgress
17946,898,03-05-1975 20:40,Delivered
17947,898,15-08-2001 21:44,Received
17947,898,16-08-2001 21:44,InProgress
17947,898,17-08-2001 21:44,Delivered
17948,898,11-05-2022 16:43,Received
17948,898,12-05-2022 16:43,InProgress
17948,898,13-05-2022 16:43,Delivered
17949,898,12-03-2001 13:16,Received
17949,898,13-03-2001 13:16,InProgress
17949,898,14-03-2001 13:16,Delivered
17950,898,25-01-2013 01:11,Received
17950,898,26-01-2013 01:11,InProgress
17950,898,27-01-2013 01:11,Delivered
17951,898,01-06-1984 22:23,Received
17951,898,02-06-1984 22:23,InProgress
17951,898,03-06-1984 22:23,Delivered
17952,898,14-03-2002 03:44,Received
17952,898,15-03-2002 03:44,InProgress
17952,898,16-03-2002 03:44,Delivered
17953,898,23-03-1971 04:23,Received
17953,898,24-03-1971 04:23,InProgress
17953,898,25-03-1971 04:23,Delivered
17954,898,29-01-2012 02:09,Received
17954,898,30-01-2012 02:09,InProgress
17954,898,31-01-2012 02:09,Delivered
17955,898,10-06-1993 17:25,Received
17955,898,11-06-1993 17:25,InProgress
17955,898,12-06-1993 17:25,Delivered
17956,898,25-11-1979 23:18,Received
17956,898,26-11-1979 23:18,InProgress
17956,898,27-11-1979 23:18,Delivered
17957,898,16-09-1982 12:18,Received
17957,898,17-09-1982 12:18,InProgress
17957,898,18-09-1982 12:18,Delivered
17958,898,14-07-1975 17:04,Received
17958,898,15-07-1975 17:04,InProgress
17958,898,16-07-1975 17:04,Delivered
17959,898,10-01-2014 05:53,Received
17959,898,11-01-2014 05:53,InProgress
17959,898,12-01-2014 05:53,Delivered
17960,898,26-02-2010 12:55,Received
17960,898,27-02-2010 12:55,InProgress
17960,898,28-02-2010 12:55,Delivered
17961,899,03-12-2018 12:36,Received
17961,899,04-12-2018 12:36,InProgress
17961,899,05-12-2018 12:36,Delivered
17962,899,17-11-1991 12:02,Received
17962,899,18-11-1991 12:02,InProgress
17962,899,19-11-1991 12:02,Delivered
17963,899,25-07-1989 18:22,Received
17963,899,26-07-1989 18:22,InProgress
17963,899,27-07-1989 18:22,Delivered
17964,899,14-12-2021 09:51,Received
17964,899,15-12-2021 09:51,InProgress
17964,899,16-12-2021 09:51,Delivered
17965,899,14-05-1978 12:20,Received
17965,899,15-05-1978 12:20,InProgress
17965,899,16-05-1978 12:20,Delivered
17966,899,08-10-1995 08:15,Received
17966,899,09-10-1995 08:15,InProgress
17966,899,10-10-1995 08:15,Delivered
17967,899,15-05-1989 06:47,Received
17967,899,16-05-1989 06:47,InProgress
17967,899,17-05-1989 06:47,Delivered
17968,899,19-01-1976 13:13,Received
17968,899,20-01-1976 13:13,InProgress
17968,899,21-01-1976 13:13,Delivered
17969,899,30-12-1980 15:04,Received
17969,899,31-12-1980 15:04,InProgress
17969,899,01-01-1981 15:04,Delivered
17970,899,02-09-1983 15:07,Received
17970,899,03-09-1983 15:07,InProgress
17970,899,04-09-1983 15:07,Delivered
17971,899,27-06-2004 19:20,Received
17971,899,28-06-2004 19:20,InProgress
17971,899,29-06-2004 19:20,Delivered
17972,899,26-11-2011 16:27,Received
17972,899,27-11-2011 16:27,InProgress
17972,899,28-11-2011 16:27,Delivered
17973,899,09-12-2009 11:55,Received
17973,899,10-12-2009 11:55,InProgress
17973,899,11-12-2009 11:55,Delivered
17974,899,17-03-1992 20:23,Received
17974,899,18-03-1992 20:23,InProgress
17974,899,19-03-1992 20:23,Delivered
17975,899,12-03-1971 10:20,Received
17975,899,13-03-1971 10:20,InProgress
17975,899,14-03-1971 10:20,Delivered
17976,899,07-09-1973 03:15,Received
17976,899,08-09-1973 03:15,InProgress
17976,899,09-09-1973 03:15,Delivered
17977,899,24-06-1986 01:42,Received
17977,899,25-06-1986 01:42,InProgress
17977,899,26-06-1986 01:42,Delivered
17978,899,14-04-2003 11:32,Received
17978,899,15-04-2003 11:32,InProgress
17978,899,16-04-2003 11:32,Delivered
17979,899,09-08-1991 08:47,Received
17979,899,10-08-1991 08:47,InProgress
17979,899,11-08-1991 08:47,Delivered
17980,899,08-10-1975 19:34,Received
17980,899,09-10-1975 19:34,InProgress
17980,899,10-10-1975 19:34,Delivered
17981,900,23-01-1989 14:04,Received
17981,900,24-01-1989 14:04,InProgress
17981,900,25-01-1989 14:04,Delivered
17982,900,25-04-1978 02:03,Received
17982,900,26-04-1978 02:03,InProgress
17982,900,27-04-1978 02:03,Delivered
17983,900,09-02-1992 22:36,Received
17983,900,10-02-1992 22:36,InProgress
17983,900,11-02-1992 22:36,Delivered
17984,900,15-08-2009 22:29,Received
17984,900,16-08-2009 22:29,InProgress
17984,900,17-08-2009 22:29,Delivered
17985,900,24-11-1997 19:33,Received
17985,900,25-11-1997 19:33,InProgress
17985,900,26-11-1997 19:33,Delivered
17986,900,14-06-1976 02:12,Received
17986,900,15-06-1976 02:12,InProgress
17986,900,16-06-1976 02:12,Delivered
17987,900,26-02-1985 02:02,Received
17987,900,27-02-1985 02:02,InProgress
17987,900,28-02-1985 02:02,Delivered
17988,900,28-09-2006 03:43,Received
17988,900,29-09-2006 03:43,InProgress
17988,900,30-09-2006 03:43,Delivered
17989,900,27-06-1970 07:09,Received
17989,900,28-06-1970 07:09,InProgress
17989,900,29-06-1970 07:09,Delivered
17990,900,14-11-2000 21:32,Received
17990,900,15-11-2000 21:32,InProgress
17990,900,16-11-2000 21:32,Delivered
17991,900,28-12-1999 04:16,Received
17991,900,29-12-1999 04:16,InProgress
17991,900,30-12-1999 04:16,Delivered
17992,900,21-09-1993 02:12,Received
17992,900,22-09-1993 02:12,InProgress
17992,900,23-09-1993 02:12,Delivered
17993,900,14-03-2007 20:06,Received
17993,900,15-03-2007 20:06,InProgress
17993,900,16-03-2007 20:06,Delivered
17994,900,26-12-2003 18:17,Received
17994,900,27-12-2003 18:17,InProgress
17994,900,28-12-2003 18:17,Delivered
17995,900,11-01-1974 06:51,Received
17995,900,12-01-1974 06:51,InProgress
17995,900,13-01-1974 06:51,Delivered
17996,900,25-02-1970 02:00,Received
17996,900,26-02-1970 02:00,InProgress
17996,900,27-02-1970 02:00,Delivered
17997,900,27-12-1992 09:18,Received
17997,900,28-12-1992 09:18,InProgress
17997,900,29-12-1992 09:18,Delivered
17998,900,08-02-1996 14:57,Received
17998,900,09-02-1996 14:57,InProgress
17998,900,10-02-1996 14:57,Delivered
17999,900,18-05-2010 00:13,Received
17999,900,19-05-2010 00:13,InProgress
17999,900,20-05-2010 00:13,Delivered
18000,900,14-04-1982 22:28,Received
18000,900,15-04-1982 22:28,InProgress
18000,900,16-04-1982 22:28,Delivered
18001,901,13-06-1976 20:25,Received
18001,901,14-06-1976 20:25,InProgress
18001,901,15-06-1976 20:25,Delivered
18002,901,20-10-1984 07:56,Received
18002,901,21-10-1984 07:56,InProgress
18002,901,22-10-1984 07:56,Delivered
18003,901,06-04-2000 02:15,Received
18003,901,07-04-2000 02:15,InProgress
18003,901,08-04-2000 02:15,Delivered
18004,901,08-09-2009 02:25,Received
18004,901,09-09-2009 02:25,InProgress
18004,901,10-09-2009 02:25,Delivered
18005,901,07-06-1984 16:04,Received
18005,901,08-06-1984 16:04,InProgress
18005,901,09-06-1984 16:04,Delivered
18006,901,24-06-2007 15:29,Received
18006,901,25-06-2007 15:29,InProgress
18006,901,26-06-2007 15:29,Delivered
18007,901,18-11-1996 00:56,Received
18007,901,19-11-1996 00:56,InProgress
18007,901,20-11-1996 00:56,Delivered
18008,901,23-08-2020 21:30,Received
18008,901,24-08-2020 21:30,InProgress
18008,901,25-08-2020 21:30,Delivered
18009,901,03-04-1984 21:13,Received
18009,901,04-04-1984 21:13,InProgress
18009,901,05-04-1984 21:13,Delivered
18010,901,03-11-2011 01:53,Received
18010,901,04-11-2011 01:53,InProgress
18010,901,05-11-2011 01:53,Delivered
18011,901,16-03-2006 06:25,Received
18011,901,17-03-2006 06:25,InProgress
18011,901,18-03-2006 06:25,Delivered
18012,901,25-01-2017 07:47,Received
18012,901,26-01-2017 07:47,InProgress
18012,901,27-01-2017 07:47,Delivered
18013,901,07-01-1991 10:24,Received
18013,901,08-01-1991 10:24,InProgress
18013,901,09-01-1991 10:24,Delivered
18014,901,10-09-1994 17:22,Received
18014,901,11-09-1994 17:22,InProgress
18014,901,12-09-1994 17:22,Delivered
18015,901,29-10-1980 07:34,Received
18015,901,30-10-1980 07:34,InProgress
18015,901,31-10-1980 07:34,Delivered
18016,901,24-08-1979 21:48,Received
18016,901,25-08-1979 21:48,InProgress
18016,901,26-08-1979 21:48,Delivered
18017,901,24-06-1981 08:21,Received
18017,901,25-06-1981 08:21,InProgress
18017,901,26-06-1981 08:21,Delivered
18018,901,17-03-2010 11:19,Received
18018,901,18-03-2010 11:19,InProgress
18018,901,19-03-2010 11:19,Delivered
18019,901,17-12-2011 10:43,Received
18019,901,18-12-2011 10:43,InProgress
18019,901,19-12-2011 10:43,Delivered
18020,901,19-10-1991 09:25,Received
18020,901,20-10-1991 09:25,InProgress
18020,901,21-10-1991 09:25,Delivered
18021,902,15-03-1977 06:20,Received
18021,902,16-03-1977 06:20,InProgress
18021,902,17-03-1977 06:20,Delivered
18022,902,10-12-1981 15:20,Received
18022,902,11-12-1981 15:20,InProgress
18022,902,12-12-1981 15:20,Delivered
18023,902,20-10-1975 12:50,Received
18023,902,21-10-1975 12:50,InProgress
18023,902,22-10-1975 12:50,Delivered
18024,902,01-11-1980 00:12,Received
18024,902,02-11-1980 00:12,InProgress
18024,902,03-11-1980 00:12,Delivered
18025,902,01-07-1991 18:08,Received
18025,902,02-07-1991 18:08,InProgress
18025,902,03-07-1991 18:08,Delivered
18026,902,02-04-2017 00:29,Received
18026,902,03-04-2017 00:29,InProgress
18026,902,04-04-2017 00:29,Delivered
18027,902,04-07-2011 12:32,Received
18027,902,05-07-2011 12:32,InProgress
18027,902,06-07-2011 12:32,Delivered
18028,902,24-04-2019 10:29,Received
18028,902,25-04-2019 10:29,InProgress
18028,902,26-04-2019 10:29,Delivered
18029,902,22-12-2007 13:20,Received
18029,902,23-12-2007 13:20,InProgress
18029,902,24-12-2007 13:20,Delivered
18030,902,04-07-1991 14:49,Received
18030,902,05-07-1991 14:49,InProgress
18030,902,06-07-1991 14:49,Delivered
18031,902,20-10-1987 01:07,Received
18031,902,21-10-1987 01:07,InProgress
18031,902,22-10-1987 01:07,Delivered
18032,902,11-04-2014 15:09,Received
18032,902,12-04-2014 15:09,InProgress
18032,902,13-04-2014 15:09,Delivered
18033,902,18-08-1987 03:52,Received
18033,902,19-08-1987 03:52,InProgress
18033,902,20-08-1987 03:52,Delivered
18034,902,12-03-1979 21:55,Received
18034,902,13-03-1979 21:55,InProgress
18034,902,14-03-1979 21:55,Delivered
18035,902,13-06-1985 04:54,Received
18035,902,14-06-1985 04:54,InProgress
18035,902,15-06-1985 04:54,Delivered
18036,902,13-06-2001 17:06,Received
18036,902,14-06-2001 17:06,InProgress
18036,902,15-06-2001 17:06,Delivered
18037,902,20-08-1996 09:04,Received
18037,902,21-08-1996 09:04,InProgress
18037,902,22-08-1996 09:04,Delivered
18038,902,12-11-2004 02:21,Received
18038,902,13-11-2004 02:21,InProgress
18038,902,14-11-2004 02:21,Delivered
18039,902,13-10-2004 20:10,Received
18039,902,14-10-2004 20:10,InProgress
18039,902,15-10-2004 20:10,Delivered
18040,902,13-03-1982 02:30,Received
18040,902,14-03-1982 02:30,InProgress
18040,902,15-03-1982 02:30,Delivered
18041,903,01-05-2002 09:08,Received
18041,903,02-05-2002 09:08,InProgress
18041,903,03-05-2002 09:08,Delivered
18042,903,30-12-2003 04:32,Received
18042,903,31-12-2003 04:32,InProgress
18042,903,01-01-2004 04:32,Delivered
18043,903,23-06-1988 04:51,Received
18043,903,24-06-1988 04:51,InProgress
18043,903,25-06-1988 04:51,Delivered
18044,903,17-11-1981 00:10,Received
18044,903,18-11-1981 00:10,InProgress
18044,903,19-11-1981 00:10,Delivered
18045,903,11-04-1975 17:29,Received
18045,903,12-04-1975 17:29,InProgress
18045,903,13-04-1975 17:29,Delivered
18046,903,05-02-1994 07:28,Received
18046,903,06-02-1994 07:28,InProgress
18046,903,07-02-1994 07:28,Delivered
18047,903,02-01-2008 15:15,Received
18047,903,03-01-2008 15:15,InProgress
18047,903,04-01-2008 15:15,Delivered
18048,903,24-01-2021 23:22,Received
18048,903,25-01-2021 23:22,InProgress
18048,903,26-01-2021 23:22,Delivered
18049,903,19-03-1987 18:03,Received
18049,903,20-03-1987 18:03,InProgress
18049,903,21-03-1987 18:03,Delivered
18050,903,02-09-2003 19:25,Received
18050,903,03-09-2003 19:25,InProgress
18050,903,04-09-2003 19:25,Delivered
18051,903,19-06-2003 01:43,Received
18051,903,20-06-2003 01:43,InProgress
18051,903,21-06-2003 01:43,Delivered
18052,903,12-08-1979 18:00,Received
18052,903,13-08-1979 18:00,InProgress
18052,903,14-08-1979 18:00,Delivered
18053,903,01-08-1985 03:55,Received
18053,903,02-08-1985 03:55,InProgress
18053,903,03-08-1985 03:55,Delivered
18054,903,28-07-1971 15:51,Received
18054,903,29-07-1971 15:51,InProgress
18054,903,30-07-1971 15:51,Delivered
18055,903,22-10-2009 21:41,Received
18055,903,23-10-2009 21:41,InProgress
18055,903,24-10-2009 21:41,Delivered
18056,903,29-01-2013 00:38,Received
18056,903,30-01-2013 00:38,InProgress
18056,903,31-01-2013 00:38,Delivered
18057,903,17-10-1990 21:50,Received
18057,903,18-10-1990 21:50,InProgress
18057,903,19-10-1990 21:50,Delivered
18058,903,16-01-1983 19:23,Received
18058,903,17-01-1983 19:23,InProgress
18058,903,18-01-1983 19:23,Delivered
18059,903,11-08-2005 15:37,Received
18059,903,12-08-2005 15:37,InProgress
18059,903,13-08-2005 15:37,Delivered
18060,903,05-01-2010 04:32,Received
18060,903,06-01-2010 04:32,InProgress
18060,903,07-01-2010 04:32,Delivered
18061,904,18-08-1984 17:17,Received
18061,904,19-08-1984 17:17,InProgress
18061,904,20-08-1984 17:17,Delivered
18062,904,27-03-2016 15:10,Received
18062,904,28-03-2016 15:10,InProgress
18062,904,29-03-2016 15:10,Delivered
18063,904,17-04-1999 19:42,Received
18063,904,18-04-1999 19:42,InProgress
18063,904,19-04-1999 19:42,Delivered
18064,904,29-01-2002 07:09,Received
18064,904,30-01-2002 07:09,InProgress
18064,904,31-01-2002 07:09,Delivered
18065,904,27-11-1993 10:31,Received
18065,904,28-11-1993 10:31,InProgress
18065,904,29-11-1993 10:31,Delivered
18066,904,28-01-2019 00:14,Received
18066,904,29-01-2019 00:14,InProgress
18066,904,30-01-2019 00:14,Delivered
18067,904,03-06-2020 01:56,Received
18067,904,04-06-2020 01:56,InProgress
18067,904,05-06-2020 01:56,Delivered
18068,904,18-06-1980 15:28,Received
18068,904,19-06-1980 15:28,InProgress
18068,904,20-06-1980 15:28,Delivered
18069,904,28-04-1978 04:33,Received
18069,904,29-04-1978 04:33,InProgress
18069,904,30-04-1978 04:33,Delivered
18070,904,16-12-2012 23:06,Received
18070,904,17-12-2012 23:06,InProgress
18070,904,18-12-2012 23:06,Delivered
18071,904,09-03-2001 21:50,Received
18071,904,10-03-2001 21:50,InProgress
18071,904,11-03-2001 21:50,Delivered
18072,904,21-07-2010 03:25,Received
18072,904,22-07-2010 03:25,InProgress
18072,904,23-07-2010 03:25,Delivered
18073,904,26-01-1988 01:43,Received
18073,904,27-01-1988 01:43,InProgress
18073,904,28-01-1988 01:43,Delivered
18074,904,14-12-2020 09:49,Received
18074,904,15-12-2020 09:49,InProgress
18074,904,16-12-2020 09:49,Delivered
18075,904,28-08-2014 20:36,Received
18075,904,29-08-2014 20:36,InProgress
18075,904,30-08-2014 20:36,Delivered
18076,904,04-07-2002 13:55,Received
18076,904,05-07-2002 13:55,InProgress
18076,904,06-07-2002 13:55,Delivered
18077,904,16-04-1978 06:28,Received
18077,904,17-04-1978 06:28,InProgress
18077,904,18-04-1978 06:28,Delivered
18078,904,09-09-1973 09:46,Received
18078,904,10-09-1973 09:46,InProgress
18078,904,11-09-1973 09:46,Delivered
18079,904,26-01-2011 21:15,Received
18079,904,27-01-2011 21:15,InProgress
18079,904,28-01-2011 21:15,Delivered
18080,904,22-10-2008 23:56,Received
18080,904,23-10-2008 23:56,InProgress
18080,904,24-10-2008 23:56,Delivered
18081,905,03-09-2004 13:02,Received
18081,905,04-09-2004 13:02,InProgress
18081,905,05-09-2004 13:02,Delivered
18082,905,12-09-2009 08:32,Received
18082,905,13-09-2009 08:32,InProgress
18082,905,14-09-2009 08:32,Delivered
18083,905,02-05-1990 00:04,Received
18083,905,03-05-1990 00:04,InProgress
18083,905,04-05-1990 00:04,Delivered
18084,905,02-05-1970 09:41,Received
18084,905,03-05-1970 09:41,InProgress
18084,905,04-05-1970 09:41,Delivered
18085,905,18-06-2013 00:03,Received
